listing_id,price,rating,listing_added,name,host_id,host_name,room_type,number_of_reviews,last_review,reviews_per_month,availability_365,number_of_stays,5_stars,latitude,longitude,borough,neighbourhood,is_rated
13004996,100.0,4.263803984901344,2019-01-01,Beach Bungalow 2,71717596,Beth,Entire place,50,2019-07-07,1.31,40,60.0,0.6502425665466813,40.58977,-73.81324000000002,Queens,Rockaway Beach,1
13007925,85.0,4.111992841344471,2018-12-16,Private Bedroom and Bath in Spacious Duplex,42835213,Zandelle,Private room,42,2019-06-21,1.46,35,50.4,0.6369643454576268,40.64645,-73.95047,Brooklyn,East Flatbush,1
13015322,95.0,3.895477885315493,2018-12-17,Awesome bedroom in the heart of NYC,53308963,Aj,Private room,6,2019-06-22,0.17,7,7.1999999999999975,0.7894870786708386,40.71415,-73.99806,Manhattan,Chinatown,1
13017140,120.0,3.966236112348893,2016-06-29,Bright & Cozy 1BR + Home Gym!,65727695,Shutong,Entire place,2,2017-01-02,0.06,0,2.4,0.6894953176879047,40.81632000000001,-73.96007,Manhattan,Morningside Heights,1
13018125,225.0,4.7548053947096784,2018-06-28,AMAZING CENTRAL MANHATTAN 1 BED W/BALCONY FITS 4!,10797290,Caroline,Entire place,32,2019-01-01,0.87,0,38.4,0.8349480363657048,40.74469000000001,-73.99858,Manhattan,Chelsea,1
13023771,100.0,4.865611880602714,2018-10-25,Prospect gardens,71853402,Lorraine,Private room,14,2019-04-30,0.37,304,16.8,0.9035207631654968,40.65719,-73.95245,Brooklyn,Prospect-Lefferts Gardens,1
13031854,125.0,4.165715849972199,2018-12-18,Samaria's Brownstone (Crown Heights),72019599,Maria,Entire place,70,2019-06-23,1.85,132,84.0,0.6195219569880408,40.67218,-73.95368,Brooklyn,Crown Heights,1
13032261,350.0,3.920750187631368,2016-12-15,2bd Presidential NYC,57571805,Gharet,Entire place,3,2017-06-20,0.1,0,3.6,0.6351012564873139,40.75315,-73.97339000000002,Manhattan,Midtown,1
13033376,65.0,3.4266070899110463,2018-11-25,Private Parkside Room,21340955,Shean,Private room,28,2019-05-31,1.09,298,33.6,0.7805059532344402,40.65272,-73.96127,Brooklyn,Flatbush,1
13039351,120.0,3.3441779817722503,2016-10-01,Whole Apartment in Fort Greene,751120,Nat,Entire place,21,2017-04-06,0.56,0,25.2,0.6113484358339096,40.68715,-73.97388000000002,Brooklyn,Fort Greene,1
13042637,170.0,3.6502419108766766,2018-12-26,Stunning 2BR Apartment in Sunnyside,9427289,Steve,Entire place,149,2019-07-01,4.21,229,178.79999999999995,0.6938297872478079,40.74691,-73.91763,Queens,Sunnyside,1
13043724,50.0,4.827284600023379,2018-11-04,"Spacious, private room in Apt in Bushwick!",72157489,Yvonne,Private room,5,2019-05-10,0.13,0,6.0,0.7839492904666738,40.6928,-73.91614,Brooklyn,Bushwick,1
13044589,250.0,4.651827126016174,2016-06-26,3 Bedroom House In Park Slope Brooklyn,6462802,Denise,Entire place,4,2016-12-30,0.11,0,4.8,0.7497313090987885,40.6647,-73.98474,Brooklyn,South Slope,1
13062471,55.0,4.3118233715709176,2018-12-21,The Silver Room,33346283,Jonathan,Private room,31,2019-06-26,0.88,326,37.2,0.7712621808723368,40.83141,-73.94722,Manhattan,Harlem,1
13064382,180.0,4.638136692310055,2018-12-02,Sunny East Village apartment,26378652,Guy,Entire place,3,2019-06-07,0.1,0,3.6,0.7588096809282422,40.72791,-73.98916,Manhattan,East Village,1
13067176,186.0,4.568501328550557,2019-01-01,Prime Location Sun Filled West Village Townhome,72420514,Cate,Entire place,197,2019-07-07,5.24,209,236.4,0.9136647045854416,40.73745,-74.00725,Manhattan,West Village,1
13072490,165.0,3.6246647877624,2016-11-07,Large apartment in charming neighborhood,19414202,Marie Clare,Entire place,8,2017-05-13,0.22,0,9.6,0.7118533215726814,40.73046,-73.95706,Brooklyn,Greenpoint,1
13076592,60.0,4.113077854541911,2018-12-27,Cozy bedroom with brightly lit living space,3389514,Nathalie,Private room,59,2019-07-02,1.56,6,70.8,0.7228371254254664,40.69313,-73.93543000000003,Brooklyn,Bedford-Stuyvesant,1
13080002,37.0,4.36617543288697,2016-04-28,Clinton Hill room in two-bedroom apartment,2340370,Vivek,Private room,1,2016-11-01,0.03,0,1.2,0.6804620337927951,40.69027,-73.95801,Brooklyn,Bedford-Stuyvesant,1
13082571,69.0,4.914117548271264,2018-12-19,Garden Overlook,72318418,Francisca,Private room,132,2019-06-24,3.46,365,158.4,0.9260214759097176,40.67002,-73.92054,Brooklyn,Crown Heights,1
13082957,52.0,3.544644734051418,2018-02-01,"COMFY & SECURE NEAR AIRPORT, SHOPPING MALLS & PARK",5261297,Jackie,Private room,45,2018-08-07,1.27,57,54.0,0.6929949689970312,40.74332,-73.85469,Queens,Corona,1
13083988,90.0,3.703270701506925,2016-02-09,Private Bedroom/Bath in Luxury Greenpoint Condo,154956,Katie,Private room,2,2016-08-14,0.05,47,2.4,0.7210382201011764,40.73443,-73.95678000000002,Brooklyn,Greenpoint,1
13092405,150.0,4.3398379007281225,2018-12-16,Midtown Apartment,72684665,David,Entire place,136,2019-06-21,3.71,248,163.2,0.6959668013267948,40.75733,-73.96576999999998,Manhattan,Midtown,1
13092522,51.0,4.47754610804845,2015-11-16,"Sunny, charming 1 bedroom in Crown Heights",27714436,Rebecca,Private room,1,2016-05-21,0.03,0,1.2,0.6612089280286966,40.67372,-73.95334,Brooklyn,Crown Heights,1
13102409,110.0,4.267537302130311,2016-12-26,Large & comfortable studio in Financial District,2233249,Eve,Entire place,5,2017-07-01,0.13,0,6.0,0.7208442788586475,40.70931,-74.00959,Manhattan,Financial District,1
13109949,50.0,4.390405842868269,2015-12-16,"Sunny, couple-friendly BedStuy Apartment",72881006,Lane,Private room,2,2016-06-20,0.05,0,2.4,0.6665208943615958,40.69375,-73.95208000000002,Brooklyn,Bedford-Stuyvesant,1
13112297,159.0,3.732296388898762,2018-12-11,Luxurious SOHO 2 BR Washington Sq Park,61391963,Corporate Housing,Entire place,4,2019-06-16,0.14,281,4.8,0.6568379643182358,40.72807,-74.00041,Manhattan,Greenwich Village,1
13113906,109.0,4.27351610370705,2018-12-05,Park Slope room steps from Subway&Prospect Park,72923241,Jean-Guy,Private room,68,2019-06-10,1.97,213,81.6,0.7011502505297137,40.67073,-73.98719,Brooklyn,Park Slope,1
13114237,81.0,3.909427641648412,2018-12-14,Charming Sunny Designer Loft 1 stop to Manhattan,4043259,Tiffany,Private room,131,2019-06-19,3.5,120,157.2,0.7300021136881368,40.72536,-73.95711999999997,Brooklyn,Greenpoint,1
13114443,206.0,3.5697653781444263,2015-12-01,East Village Spacious 3 Bedroom Across from Park,72931015,Spencer,Entire place,1,2016-06-05,0.03,0,1.2,0.7836334438986663,40.72527,-73.98347,Manhattan,East Village,1
13126582,250.0,3.6586226736769687,2018-03-01,STUNNING ONE BEDROOM IN THE HEART OF NEW YORK CITY,73069526,Tony,Entire place,52,2018-09-04,1.4,0,62.4,0.6801949477953166,40.7655,-73.98682,Manhattan,Hell's Kitchen,1
13129533,60.0,4.327232595033961,2018-12-02,Room in loft-like ground Floor apt,3710740,Daniel,Private room,63,2019-06-07,1.74,0,75.6,0.6834337615105921,40.81777,-73.9535,Manhattan,Harlem,1
13130036,235.0,4.6823449372484385,2016-04-23,Upper-East Side 1 Bedroom Gem Duplex with Garden,12810744,Vivian,Entire place,8,2016-10-27,0.23,12,9.6,0.6287181071932992,40.77586,-73.95164,Manhattan,Upper East Side,1
13135904,99.0,4.566116714449284,2018-01-13,"Cozy Studio in Times Square, NYC",10234636,Kunal,Entire place,19,2018-07-19,0.54,2,22.8,0.9055618554468892,40.75855,-73.98931,Manhattan,Hell's Kitchen,1
13136912,67.0,4.6262326534364,2015-12-01,Brighton Beach Studio Half Block From the Ocean,6909591,Eli,Entire place,1,2016-06-05,0.03,0,1.2,0.7021509473550549,40.57509,-73.96603,Brooklyn,Brighton Beach,1
13137970,35.0,4.263688578036122,2017-01-02,Charming room in light filled apt,9614283,Sara Cecilia,Private room,7,2017-07-08,0.22,0,8.4,0.6131509207404583,40.70158,-73.92023,Brooklyn,Bushwick,1
13142258,125.0,4.503090735379492,2018-12-20,"Great 1 BR, 17 minutes to Times Square!",65652567,Wayne,Entire place,156,2019-06-25,4.13,263,187.2,0.9010078725919964,40.74377,-73.9024,Queens,Woodside,1
13148370,225.0,3.4662250585862058,2016-12-10,Beautiful Garden Level Apartment in Brooklyn,18893401,Angela,Entire place,11,2017-06-15,0.3,0,13.2,0.7570256320046169,40.68457,-73.96969,Brooklyn,Fort Greene,1
13163474,100.0,4.034912511446885,2018-01-17,"Cozy, Sunny, UWS Junior One Bedroom",16205472,Sami,Entire place,2,2018-07-23,0.09,83,2.4,0.7109069506275271,40.79296,-73.97456,Manhattan,Upper West Side,1
13165250,80.0,4.503331831729762,2016-01-13,Cozy Apartment In Inwood!,43272945,Corey,Entire place,2,2016-07-18,0.06,0,2.4,0.7045642347812048,40.8679,-73.91842,Manhattan,Inwood,1
13170049,80.0,3.063793472861041,2017-06-23,Private Bedroom in a 3 BR Apt on Riverside Drive,7141050,Mayra,Private room,12,2017-12-27,0.34,49,14.4,0.725205434562253,40.86709000000001,-73.92962,Manhattan,Inwood,1
13175743,70.0,3.7024028786881056,2018-12-03,cozy apartment with a room to rent family oriented,73663228,Rosa,Private room,37,2019-06-08,1.1,291,44.4,0.6465945420329966,40.85735,-73.9298,Manhattan,Washington Heights,1
13187991,55.0,4.902745736518975,2015-12-24,Cheap West Village Apartment,73792588,Peter,Private room,7,2016-06-28,0.19,0,8.4,0.7702823831308379,40.73011,-74.00267,Manhattan,West Village,1
13190121,369.0,3.3523923343991298,2016-01-11,Lux Furnished 2BR steps from Central Park!,30283594,Kara,Entire place,1,2016-07-16,0.03,345,1.2,0.7176300403212489,40.76564000000001,-73.98366999999998,Manhattan,Hell's Kitchen,1
13192217,101.0,3.420146978279728,2018-12-03,Private Sunny Cool Bushwick Bedroom,94946,Taylor,Private room,28,2019-06-08,1.15,13,33.6,0.6517667750797844,40.69746,-73.92065,Brooklyn,Bushwick,1
13192944,43.0,3.123070806515832,2019-01-01,"Private, cozy, Bedroom",73857837,Ling,Private room,30,2019-07-07,1.15,6,36.0,0.6552127809945519,40.63009,-74.01342,Brooklyn,Dyker Heights,1
13204229,109.0,4.4757467156454025,2018-12-19,Luxury Room/ Wall St-Incredible Views,56656728,Bret,Private room,86,2019-06-24,2.33,161,103.2,0.6162356345911206,40.70735,-74.01226,Manhattan,Financial District,1
13207484,150.0,4.411241130353918,2018-10-01,Luxury High Rise in Forte Green Brooklyn,9149064,Kange,Entire place,15,2019-04-06,0.42,55,18.0,0.6210555018030897,40.69388,-73.98085,Brooklyn,Fort Greene,1
13207586,115.0,3.4670078338994914,2016-08-17,Beautiful 1BR UES,74020712,Nicole,Entire place,8,2017-02-20,0.22,0,9.6,0.6001662139037421,40.7722,-73.95272,Manhattan,Upper East Side,1
13208952,99.0,4.104052493802913,2018-12-14,The Real Manhattan Upper East Side--Now Yours,290317,Katie,Shared room,48,2019-06-19,1.53,0,57.6,0.6623647821489763,40.77305,-73.96283000000003,Manhattan,Upper East Side,1
13209317,160.0,4.721001546406807,2018-04-03,Cozy Room in Suburban Home,74044417,Bridget,Private room,1,2018-10-07,0.11,365,1.2,0.7756229578946195,40.65973,-73.74098000000002,Queens,Rosedale,1
13209514,150.0,4.498018783011808,2015-12-19,super modern WeLive/WeWork shared Apt @WallStreet,6189263,Anni,Entire place,6,2016-06-23,0.16,0,7.1999999999999975,0.6583051245883451,40.70433,-74.00706,Manhattan,Financial District,1
13215481,44.0,3.869896100577152,2018-10-26,Charming Bedroom in E. Williamsburg by Graham L,74112289,Jean,Private room,11,2019-05-01,0.31,0,13.2,0.6751929537928396,40.71738,-73.94089,Brooklyn,Williamsburg,1
13217991,56.0,3.886210475611304,2017-11-21,Bright Clinton Hill/Bed Stuy Room in Artist's Apt.,67641348,Perri,Private room,17,2018-05-27,0.45,0,20.4,0.6163138242401273,40.68484,-73.95759,Brooklyn,Bedford-Stuyvesant,1
13218512,220.0,4.226096041017178,2015-11-25,Cute 2bdrm Apt in Crown Heights w backyard,33386679,Sarah,Entire place,1,2016-05-30,0.03,0,1.2,0.6032817651514978,40.67538,-73.95308,Brooklyn,Crown Heights,1
13219269,42.0,3.916996187528938,2016-03-15,"Lovely, clean, and quiet - close to Prospect Park",7592287,Emily,Private room,6,2016-09-18,0.16,0,7.1999999999999975,0.6027180572687018,40.6531,-73.94965,Brooklyn,East Flatbush,1
13225764,79.0,4.02907405570053,2018-12-04,Large Clean and Modern Room  Near Subway Lines,74227432,Tony,Private room,56,2019-06-09,1.49,74,67.2,0.6070356921922292,40.82579000000001,-73.9528,Manhattan,Harlem,1
13232952,47.0,4.074090878394301,2018-11-29,Happy and spacious corner near 7 train,17638424,Sophie,Private room,87,2019-06-04,2.35,156,104.4,0.6833345724391877,40.74576,-73.87406999999997,Queens,Elmhurst,1
13244254,150.0,3.4078487355461333,2018-12-25,Luxury Studio in Harlem,10110888,Vlad,Entire place,34,2019-06-30,1.0,198,40.8,0.7415508704620957,40.80822,-73.95273,Manhattan,Harlem,1
13245726,66.0,3.1945268443122714,2019-01-01,"Bright, spacious room in a fantastic neighborhood!",36434327,Caroline,Private room,4,2019-07-07,0.17,0,4.8,0.728847021297785,40.80698,-73.95272,Manhattan,Harlem,1
13246042,52.0,3.6559358010680487,2018-12-14,"Sunny, Private Room with Separate Entrance",278393,Dylana,Private room,132,2019-06-19,3.59,74,158.4,0.789729704456057,40.69798,-73.92461999999998,Brooklyn,Bushwick,1
13248742,79.0,4.898763992355604,2015-12-07,Spacious BR in large 2 BR apt in Roosevelt Island,69706365,Bernardo,Private room,2,2016-06-11,0.05,0,2.4,0.7680435039093849,40.76205,-73.94975,Manhattan,Roosevelt Island,1
13249656,140.0,3.347884360203811,2018-12-20,renovated one bedroom in our beautiful townhouse,1996771,Arturo,Entire place,122,2019-06-25,3.26,275,146.4,0.7134167976778457,40.68063,-73.95015,Brooklyn,Bedford-Stuyvesant,1
13250484,2000.0,3.5797634884127616,2016-07-03,Beautiful 2000 sq. ft. loft in Hells Kitchen NYC,10196579,James,Entire place,4,2017-01-06,0.11,362,4.8,0.6459203578367051,40.75647,-73.99848,Manhattan,Hell's Kitchen,1
13254260,36.0,3.262998504228304,2017-06-07,"One room in beautiful 2BR apartment, Crown Heights",50485365,Paloma,Private room,2,2017-12-11,0.09,0,2.4,0.7477899420550311,40.66741,-73.9522,Brooklyn,Crown Heights,1
13258556,120.0,3.4327781063137555,2017-06-29,Bright Manhattan Studio,5189524,Wallace,Entire place,22,2018-01-02,0.6,0,26.4,0.7795661333941128,40.74036,-73.98053,Manhattan,Kips Bay,1
13272041,100.0,3.7161211635409126,2016-04-05,A queen size bed with a cat near Grand Central,4920111,Emily,Private room,4,2016-10-09,0.11,0,4.8,0.6403241222122521,40.75242,-73.97261,Manhattan,Midtown,1
13275792,59.0,3.3797563212542703,2018-02-22,Luxury Double Room in Williamsburg,35433522,David,Private room,87,2018-08-28,2.31,0,104.4,0.6863817894066726,40.71281,-73.95127,Brooklyn,Williamsburg,1
13276227,110.0,3.2521804248789907,2018-10-29,KINGLY MANHATTAN  RED ROOM WITH GYM AND AMENITIES,71176668,David,Private room,9,2019-05-04,0.26,280,10.8,0.6738126247525429,40.81627,-73.93512,Manhattan,Harlem,1
13276320,125.0,3.776935580303528,2016-06-25,Beautiful place sunny and quite,74823629,Roberto,Private room,6,2016-12-29,0.17,0,7.1999999999999975,0.6107296398576381,40.77388,-73.91598,Queens,Ditmars Steinway,1
13278166,100.0,4.6229485281589096,2017-05-07,Privat Bath and Bedroom overlooking the Park,18957252,Christopher Und Nora,Private room,11,2017-11-10,0.3,0,13.2,0.915389705335274,40.72361,-73.95039,Brooklyn,Greenpoint,1
13282553,185.0,3.619329727750328,2016-02-23,Comfortable Midtown Appartment 2BR,22656176,Gabrielle,Entire place,2,2016-08-28,0.05,0,2.4,0.7277105997522613,40.75604000000001,-73.9681,Manhattan,Midtown,1
13288854,65.0,3.925895851685445,2017-07-01,Large Sunny Room in Big Loft,15798864,Tobias,Private room,6,2018-01-04,0.16,0,7.1999999999999975,0.6898461436400456,40.69646,-73.96059,Brooklyn,Bedford-Stuyvesant,1
13294007,133.0,3.3731939109784195,2018-11-24,Large and Beautiful ELEVATOR 1 BR - Very Quiet,75029289,Rlg,Entire place,10,2019-05-30,0.44,126,12.0,0.6718972152517665,40.77375,-73.94963,Manhattan,Upper East Side,1
13294291,68.0,4.1529239134286335,2017-02-11,Heart of Williamsburg ❤,19529332,Lannon,Private room,9,2017-08-17,0.25,0,10.8,0.7084464928208034,40.71736,-73.95263,Brooklyn,Williamsburg,1
13295693,51.0,4.8123822286944895,2018-12-17,Cozy private room in Homecrest Brooklyn,10633027,Sam,Private room,80,2019-06-22,2.42,35,96.0,0.8799077340813979,40.59621,-73.95767,Brooklyn,Sheepshead Bay,1
13297200,180.0,3.4607414417214946,2017-12-12,Cozy Convenient Brooklyn Heights 1BR Apartment,7959692,Lucas,Entire place,5,2018-06-17,0.14,0,6.0,0.6163218302452671,40.69446,-73.99689000000002,Brooklyn,Brooklyn Heights,1
13298512,50.0,4.378207578353711,2018-08-08,"Large Bedroom in Clinton Hill/Bed-Stuy, Brooklyn!",6444963,Tiffany,Private room,3,2019-02-11,0.08,3,3.6,0.7649417839260637,40.69041,-73.96025999999998,Brooklyn,Bedford-Stuyvesant,1
13299818,150.0,3.70056685073506,2018-11-27,Spacious & bright 1 BDR in Gramercy,17265086,Katie,Entire place,18,2019-06-02,0.81,0,21.6,0.6114201849632045,40.73898,-73.98233,Manhattan,Kips Bay,1
13300059,94.0,3.7622190598399374,2018-12-28,Quiet Home Base for Exploring an Exciting City!,36478779,Isa,Entire place,98,2019-07-03,2.71,94,117.6,0.7753932097819518,40.66071,-73.9558,Brooklyn,Prospect-Lefferts Gardens,1
13300645,83.0,3.941181275853004,2018-11-27,"NYCT02-2 LES Newly renovated Rm, NYU, Soho, AC",39890192,Laura,Private room,26,2019-06-02,0.74,125,31.2,0.7509871794519419,40.71783,-73.99817,Manhattan,Little Italy,1
13306081,500.0,4.588568213785466,2015-12-19,Elgant double bed room in Brooklyn.,36579485,Jean&  Toney,Private room,1,2016-06-23,0.03,179,1.2,0.771411714634992,40.6413,-73.90303,Brooklyn,Canarsie,1
13309763,450.0,4.265228326229732,2018-10-14,Large SOHO Artist Loft,75098888,Nate,Entire place,41,2019-04-19,1.16,0,49.2,0.7771339104378568,40.72535,-73.9966,Manhattan,SoHo,1
13310836,35.0,3.39707905447958,2018-11-26,Between Northern Blvd. and Main Street.,75216989,Wenqin,Private room,67,2019-06-01,1.78,339,80.39999999999998,0.7372616174755441,40.7662,-73.82854,Queens,Flushing,1
13313377,84.0,3.077995388984497,2018-12-14,"NYCT02-1 Canal St, Tribeca, Soho, LES, NYU",39890192,Laura,Private room,25,2019-06-19,0.71,89,30.0,0.7403398884138821,40.71552,-73.99731,Manhattan,Chinatown,1
13314442,55.0,3.0461698156785486,2015-12-15,Private bedroom in a 4 bed apartment in Bushwick!,35494785,Jonathan,Private room,1,2016-06-19,0.03,0,1.2,0.6190007709728629,40.70044,-73.93909000000002,Brooklyn,Bushwick,1
13315551,115.0,4.463813852375491,2019-01-01,Charming Private Flat,8387315,Nicky,Entire place,75,2019-07-07,2.0,81,90.0,0.697368853085399,40.61567,-73.95488,Brooklyn,Midwood,1
13326584,70.0,4.364796443871868,2016-02-08,"Cosy room in NYC, two blocks from Central Park!",37218085,Marie,Private room,2,2016-08-13,0.06,0,2.4,0.7180323854859249,40.79964,-73.96437,Manhattan,Upper West Side,1
13327345,41.0,4.602694791623951,2018-12-12,Full size bed in Petite room with exposed brick.,75275467,Yaron,Private room,57,2019-06-17,1.54,146,68.39999999999999,0.817569911661308,40.80952,-73.93025,Bronx,Port Morris,1
13329860,99.0,3.5321552614213982,2018-04-27,Sunny & spacious in NYC,8273903,Rohit,Entire place,4,2018-10-31,0.11,5,4.8,0.6469658088886701,40.76417,-73.92815999999998,Queens,Astoria,1
13332001,50.0,4.091360483537159,2016-01-31,Beautiful Room in Brooklyn Apartment,75458749,Beck,Private room,3,2016-08-05,0.08,0,3.6,0.6117814951786095,40.64107,-73.95325,Brooklyn,Flatbush,1
13332859,375.0,4.6260073689487164,2018-12-24,Spacious & Quiet Brooklyn Carriage House,70713032,Daria,Entire place,2,2019-06-29,0.18,22,2.4,0.6024517171085405,40.69775,-73.99517,Brooklyn,Brooklyn Heights,1
13333699,175.0,3.4859202557168483,2018-12-31,Artist Charming Modern Ft Greene Park 2 floor apt,3115626,Darcy And Ross,Entire place,132,2019-07-06,3.54,298,158.4,0.6918979703839959,40.69056,-73.97752,Brooklyn,Fort Greene,1
13335424,41.0,3.6243031702281874,2018-12-19,"i call it home, you'll call it home.",75506967,Mimie,Private room,22,2019-06-24,0.61,68,26.4,0.6799637203445075,40.84559,-73.89815,Bronx,Tremont,1
13355711,75.0,3.737166020909049,2016-01-26,Private room in Washington Heights,39644709,Adriana,Private room,1,2016-07-31,0.03,0,1.2,0.6194216462585472,40.851,-73.93141,Manhattan,Washington Heights,1
13369841,99.0,3.6608432126700494,2016-12-13,Charming LES Backyard w/ brick exposed large  Bdrm,15318852,Patrick,Private room,22,2017-06-18,0.59,365,26.4,0.7345184464522727,40.71775,-73.98612,Manhattan,Lower East Side,1
13370053,140.0,4.190654640809149,2016-06-17,Spacious creative waterfront loft,75915628,Farrah,Entire place,3,2016-12-21,0.08,0,3.6,0.6881158798061946,40.73431,-73.95928,Brooklyn,Greenpoint,1
13371633,55.0,3.5206741906210723,2018-12-14,Charming & Spacious 1 BR; Steps to Brooklyn Museum,61265293,Robert,Private room,27,2019-06-19,0.8,48,32.4,0.634933144532641,40.67383,-73.961,Brooklyn,Crown Heights,1
13373300,175.0,4.889367483394372,2018-12-19,Sunny Apt in Historic Cobble Hill Brownstone,8190806,Lauren Wesley,Entire place,53,2019-06-24,1.44,99,63.6,0.826054311121,40.6885,-73.99443000000002,Brooklyn,Cobble Hill,1
